Publication Year,Comic-book Title,# of Issues,Price,Publisher,Est. Units
2014,Guardians of Galaxy Galaxys Most Wanted,1,$3.99 ,Marvel,"40,907"
2014,New 52 Futures End,15,$2.99 ,DC,"40,887"
2014,Original Sin,3.3,$3.99 ,Marvel,"40,842"
2014,New Suicide Squad,3,$2.99 ,DC,"40,809"
2014,Spider-Man 2099,4,$3.99 ,Marvel,"40,735"
2014,Avengers World,3,$3.99 ,Marvel,"40,734"
2014,Amazing X-Men,9,$3.99 ,Marvel,"40,723"
2014,Kick-Ass 3,6,$4.99 ,Marvel,"40,715"
2014,Legendary Star Lord,2,$3.99 ,Marvel,"40,691"
2014,Magneto,2,$3.99 ,Marvel,"40,664"
2014,Night of Living Deadpool,3,$3.99 ,Marvel,"40,547"
2014,Flash,33,$2.99 ,DC,"40,467"
2014,100th Anniversary Special: X-Men,1,$3.99 ,Marvel,"40,453"
2014,Hawkeye,15,$2.99 ,Marvel,"40,425"
2014,Earth 2,25,$3.99 ,DC,"40,375"
2014,New 52 Futures End,16,$2.99 ,DC,"40,359"
2014,Secret Origins,4,$4.99 ,DC,"40,357"
2014,New Avengers,27,$3.99 ,Marvel,"40,344"
2014,Deadly Class,1,$3.50 ,Image,"40,264"
2014,New 52 Futures End,17,$2.99 ,DC,"40,219"
2014,Daredevil,3,$3.99 ,Marvel,"39,945"
2014,X-Men,14,$3.99 ,Marvel,"39,896"
2014,New Avengers,23,$3.99 ,Marvel,"39,890"
2014,Thanos Vs. Hulk,1,$3.99 ,Marvel,"39,862"
2014,New Avengers,28,$3.99 ,Marvel,"39,855"
2014,Spider-Man 2099,6,$3.99 ,Marvel,"39,771"
2014,Teen Titans,3,$2.99 ,DC,"39,624"
2014,Lobo,1,$2.99 ,DC,"39,535"
2014,Death of Wolverine Logan Legacy,5,$3.99 ,Marvel,"39,524"
2014,The Star Wars,8,$3.99 ,Dark Horse,"39,522"
2014,Night of Living Deadpool,4,$3.99 ,Marvel,"39,497"
2014,Infinity Man and the Forever People Futures End,1,$3.99 ,DC,"39,454"
2014,Hulk,3,$3.99 ,Marvel,"39,446"
2014,Forever Evil Arkham War,4,$2.99 ,DC,"39,427"
2014,Ms Marvel,4,$2.99 ,Marvel,"39,387"
2014,Deadpool Vs. X-Force,3,$3.99 ,Marvel,"39,373"
2014,Deadpool Bi-Annual,1,$4.99 ,Marvel,"39,369"
2014,Earth 2 Worlds End,3,$2.99 ,DC,"39,340"
2014,Miracleman,2,$4.99 ,Marvel,"39,334"
2014,Justice League Dark,32,$3.99 ,DC,"39,311"
2014,Fantastic Four,2,$3.99 ,Marvel,"39,273"
2014,Deadpool Draculas Gauntlet,2,$3.99 ,Marvel,"39,238"
2014,Daredevil,6,$3.99 ,Marvel,"39,233"
2014,Action Comics,37,$3.99 ,DC,"39,168"
2014,Thor God of Thunder,20,$3.99 ,Marvel,"39,121"
2014,X-Men,16,$3.99 ,Marvel,"39,100"
2014,Action Comics,30,$3.99 ,DC,"39,088"
2014,Gotham by Midnight,1,$2.99 ,DC,"39,042"
2014,New 52 Futures End,18,$2.99 ,DC,"39,016"
2014,Moon Knight,5,$3.99 ,Marvel,"38,991"
2014,Trinity of Sin Phantom Stranger Futures End,1,$3.99 ,DC,"38,946"
2014,Wolverine,5,$3.99 ,Marvel,"38,910"
2014,Action Comics Annual,3,$4.99 ,DC,"38,905"
2014,Thor God of Thunder,24,$3.99 ,Marvel,"38,877"
2014,Thor God of Thunder,17,$3.99 ,Marvel,"38,875"
2014,Trinity of Sin Pandora Futures End,1,$3.99 ,DC,"38,873"
2014,Flash,35,$2.99 ,DC,"38,866"
2014,Flash,36,$2.99 ,DC,"38,842"
2014,New 52 Futures End,20,$2.99 ,DC,"38,837"
2014,Original Sin,3.4,$3.99 ,Marvel,"38,819"
2014,Superior Iron Man,3,$3.99 ,Marvel,"38,806"
2014,New 52 Futures End,19,$2.99 ,DC,"38,794"
2014,Wolverine,4,$3.99 ,Marvel,"38,717"
2014,Earth 2 Worlds End,4,$2.99 ,DC,"38,685"
2014,Nightwing,27,$2.99 ,DC,"38,669"
2014,Daredevil,4,$3.99 ,Marvel,"38,619"
2014,X-Men,15,$3.99 ,Marvel,"38,599"
2014,Hawkeye Vs. Deadpool,2,$3.99 ,Marvel,"38,577"
2014,Axis Carnage,1,$3.99 ,Marvel,"38,433"
2014,Superman,30,$2.99 ,DC,"38,429"
2014,Batman the Dark Knight,27,$2.99 ,DC,"38,425"
2014,Ms Marvel,6,$2.99 ,Marvel,"38,366"
2014,Thor God of Thunder,18,$3.99 ,Marvel,"38,319"
2014,Star Spangled War Stories Gi Zombie Futures End,1,$3.99 ,DC,"38,263"
2014,New 52 Futures End,21,$2.99 ,DC,"38,261"
2014,Harley Quinn,1,$2.99 ,DC,"38,253"
2014,Wonder Woman,33,$2.99 ,DC,"38,170"
2014,Justice League United,5,$3.99 ,DC,"38,136"
2014,Earth 2,27,$2.99 ,DC,"38,131"
2014,Deadpool Draculas Gauntlet,3,$3.99 ,Marvel,"38,053"
2014,Moon Knight,6,$3.99 ,Marvel,"38,019"
2014,Thor God of Thunder,21,$3.99 ,Marvel,"38,006"
2014,Inhuman,3,$3.99 ,Marvel,"37,962"
2014,Earth 2,26,$2.99 ,DC,"37,915"
2014,Flash,34,$2.99 ,DC,"37,899"
2014,Legendary Star Lord,4,$3.99 ,Marvel,"37,812"
2014,Batman 66 Meets Green Hornet,1,$2.99 ,DC,"37,724"
2014,Nightwing,29,$2.99 ,DC,"37,679"
2014,Batwing Futures End,1,$3.99 ,DC,"37,629"
2014,Nightwing,28,$2.99 ,DC,"37,616"
2014,Daredevil,8,$3.99 ,Marvel,"37,585"
2014,Magneto,3,$3.99 ,Marvel,"37,572"
2014,Daredevil,7,$3.99 ,Marvel,"37,568"
2014,Hawkeye,16,$2.99 ,Marvel,"37,547"
2014,Batgirl,33,$2.99 ,DC,"37,506"
2014,Original Sins,2,$3.99 ,Marvel,"37,484"
2014,Deathstroke,2,$2.99 ,DC,"37,357"
2014,Kick-Ass 3,7,$3.99 ,Marvel,"37,310"
2014,Batgirl,27,$2.99 ,DC,"37,305"
2014,Deadpool Draculas Gauntlet,4,$3.99 ,Marvel,"37,225"
2014,Miles Morales Ultimate Spider-Man,3,$3.99 ,Marvel,"37,203"
2014,Wolverine Annual,1,$4.99 ,Marvel,"37,200"
2014,Captain America,16.NOW,$3.99 ,Marvel,"37,149"
2014,Aquaman,27,$2.99 ,DC,"37,132"
2014,Jupiters Legacy,4,$2.99 ,Image,"37,125"
2014,Wolverine and X-Men,40,$3.99 ,Marvel,"37,100"
2014,Daredevil,5,$3.99 ,Marvel,"37,095"
2014,Earth 2,19,$2.99 ,DC,"37,094"
2014,Flash,37,$2.99 ,DC,"37,026"
2014,Legendary Star Lord,5,$3.99 ,Marvel,"36,996"
2014,New Avengers Annual,1,$4.99 ,Marvel,"36,990"
2014,Thor God of Thunder,22,$3.99 ,Marvel,"36,961"
2014,Forever Evil Arkham War,5,$2.99 ,DC,"36,949"
2014,Teen Titans,4,$2.99 ,DC,"36,921"
2014,Deadpools Art of War,2,$3.99 ,Marvel,"36,832"
2014,Starlight,1,$2.99 ,Image,"36,829"
2014,X-Men,17,$3.99 ,Marvel,"36,807"
2014,Hulk,4,$3.99 ,Marvel,"36,802"
2014,Silver Surfer,3,$3.99 ,Marvel,"36,756"
2014,Amazing X-Men,10,$3.99 ,Marvel,"36,720"
2014,Wonder Woman,35,$2.99 ,DC,"36,676"
2014,New 52 Futures End,22,$2.99 ,DC,"36,654"
2014,Death of Wolverine Logan Legacy,6,$3.99 ,Marvel,"36,647"
2014,Thor God of Thunder,23,$3.99 ,Marvel,"36,636"
2014,100th Anniversary Special: Avengers,1,$3.99 ,Marvel,"36,605"
2014,Aquaman,33,$2.99 ,DC,"36,581"
2014,Amazing X-Men,13,$3.99 ,Marvel,"36,577"
2014,Action Comics,27,$3.99 ,DC,"36,488"
2014,Ms Marvel,5,$2.99 ,Marvel,"36,482"
2014,Scarlet Spiders,1,$3.99 ,Marvel,"36,415"
2014,Hawkeye,17,$2.99 ,Marvel,"36,360"
2014,Outcast by Kirkman & Azaceta,6,$2.99 ,Image,"36,354"
2014,Sinestro,2,$2.99 ,DC,"36,343"
2014,Earth 2,20,$2.99 ,DC,"36,341"
2014,Wolverine and X-Men,3,$3.99 ,Marvel,"36,322"
2014,New 52 Futures End,23,$2.99 ,DC,"36,297"
2014,New 52 Futures End,24,$2.99 ,DC,"36,244"
2014,Hawkeye Vs. Deadpool,3,$3.99 ,Marvel,"36,162"
2014,Batman the Dark Knight,28,$2.99 ,DC,"36,103"
2014,Wolverine,7,$3.99 ,Marvel,"36,084"
2014,New 52 Futures End,25,$2.99 ,DC,"35,985"
2014,Hawkeye,18,$2.99 ,Marvel,"35,975"
2014,Thanos A God Up There Listening,1,$3.99 ,Marvel,"35,947"
2014,East of West,16,$3.50 ,Image,"35,920"
2014,Amazing X-Men Annual,1,$4.99 ,Marvel,"35,910"
2014,Mph,1,$2.99 ,Image,"35,903"
2014,Hawkeye,19,$3.99 ,Marvel,"35,896"
2014,New 52 Futures End,26,$2.99 ,DC,"35,870"
2014,Wolverine,6,$3.99 ,Marvel,"35,862"
2014,Action Comics,28,$3.99 ,DC,"35,847"
2014,Earth 2,21,$2.99 ,DC,"35,836"
2014,Forever Evil Arkham War,6,$2.99 ,DC,"35,836"
2014,Wolverine and X-Men,41,$3.99 ,Marvel,"35,825"
2014,Moon Knight,7,$3.99 ,Marvel,"35,800"
2014,Flash,30,$2.99 ,DC,"35,798"
2014,Wolverine and X-Men,42,$4.99 ,Marvel,"35,759"
2014,Nightcrawler,2,$3.99 ,Marvel,"35,757"
2014,Deadpool Vs. X-Force,4,$3.99 ,Marvel,"35,731"
2014,X-Men,18,$3.99 ,Marvel,"35,720"
2014,New Suicide Squad,4,$2.99 ,DC,"35,707"
2014,Autumnlands Tooth & Claw,2,$2.99 ,Image,"35,671"
2014,Punisher,2,$3.99 ,Marvel,"35,635"
2014,Flash,31,$2.99 ,DC,"35,615"
2014,Flash,27,$2.99 ,DC,"35,598"
2014,Aquaman,28,$2.99 ,DC,"35,478"
2014,Earth 2,22,$2.99 ,DC,"35,449"
2014,Hulk,5,$3.99 ,Marvel,"35,445"
2014,Black Widow,2,$3.99 ,Marvel,"35,413"
2014,Spider-Verse Team Up,1,$3.99 ,Marvel,"35,354"
2014,Batman the Dark Knight,29,$2.99 ,DC,"35,350"
2014,Batgirl,34,$2.99 ,DC,"35,273"
2014,Inhuman,4,$3.99 ,Marvel,"35,267"
2014,Magneto,4,$3.99 ,Marvel,"35,197"
2014,Doctor Who 12th,1,$3.99 ,Titan,"35,187"
2014,Fantastic Four,3,$3.99 ,Marvel,"35,158"
2014,Hulk,7,$3.99 ,Marvel,"35,128"
2014,Captain America and Mighty Avengers,2,$3.99 ,Marvel,"35,115"
2014,Original Sins,3,$3.99 ,Marvel,"35,036"
2014,Secret Origins,2,$4.99 ,DC,"35,025"
2014,Earth 2,23,$2.99 ,DC,"35,006"
2014,Batgirl,28,$2.99 ,DC,"34,981"
2014,Avengers World,4,$3.99 ,Marvel,"34,947"
2014,Green Lantern Corps,35,$2.99 ,DC,"34,939"
2014,Aquaman and the Others,1,$2.99 ,DC,"34,926"
2014,Secret Avengers,1,$3.99 ,Marvel,"34,908"
2014,Legendary Star Lord,3,$3.99 ,Marvel,"34,869"
2014,Miles Morales Ultimate Spider-Man,4,$3.99 ,Marvel,"34,869"
2014,Sinestro,6,$2.99 ,DC,"34,863"
2014,Amazing X-Men,11,$3.99 ,Marvel,"34,831"
2014,Death of Wolverine Logan Legacy,7,$3.99 ,Marvel,"34,807"
2014,Guardians 3000,2,$3.99 ,Marvel,"34,783"
2014,New 52 Futures End,28,$2.99 ,DC,"34,772"
2014,All New X-Factor,2,$3.99 ,Marvel,"34,771"
2014,Justice League United,6,$3.99 ,DC,"34,769"
2014,Wonder Woman,34,$2.99 ,DC,"34,757"
2014,New 52 Futures End,27,$2.99 ,DC,"34,754"
2014,Superman,27,$2.99 ,DC,"34,749"
2014,Captain America,22,$3.99 ,Marvel,"34,667"
2014,Flash Annual,3,$4.99 ,DC,"34,659"
2014,Earth 2 Annual,2,$4.99 ,DC,"34,581"
2014,Flash,28,$2.99 ,DC,"34,561"
2014,Green Lantern Corps,36,$2.99 ,DC,"34,556"
2014,Kick-Ass 3,8,$5.99 ,Marvel,"34,538"
2014,Action Comics,29,$3.99 ,DC,"34,532"
2014,Captain America,19,$3.99 ,Marvel,"34,513"
2014,Hawkeye,20,$3.99 ,Marvel,"34,456"
2014,New 52 Futures End,29,$2.99 ,DC,"34,455"
2014,Catwoman,32,$2.99 ,DC,"34,451"
2014,Hulk,8,$3.99 ,Marvel,"34,445"
2014,Spider-Verse Team Up,2,$3.99 ,Marvel,"34,408"
2014,Superman,28,$2.99 ,DC,"34,400"
2014,Justice League 3000,3,$2.99 ,DC,"34,394"
2014,Miles Morales Ultimate Spider-Man,5,$3.99 ,Marvel,"34,356"
2014,Aquaman,29,$2.99 ,DC,"34,331"
2014,Batwoman,32,$2.99 ,DC,"34,314"
2014,Green Lantern Annual,3,$4.99 ,DC,"34,278"
2014,Iron Fist Living Weapon,2,$3.99 ,Marvel,"34,163"
2014,New 52 Futures End,30,$2.99 ,DC,"34,134"
2014,Teen Titans,5,$2.99 ,DC,"34,101"
2014,Daredevil,9,$3.99 ,Marvel,"34,091"
2014,Ms Marvel,7,$2.99 ,Marvel,"34,019"
2014,Red Hood and the Outlaws,32,$2.99 ,DC,"34,011"
2014,Deathstroke,3,$2.99 ,DC,"34,010"
2014,Deadpool Draculas Gauntlet,5,$3.99 ,Marvel,"34,006"
2014,X-Men,19,$3.99 ,Marvel,"33,979"
2014,Wolverine and X-Men,4,$3.99 ,Marvel,"33,969"
2014,Captain America,18,$3.99 ,Marvel,"33,946"
2014,All New Marvel Now Point One,1,$5.99 ,Marvel,"33,909"
2014,Captain America,17,$3.99 ,Marvel,"33,845"
2014,Inhumanity,2,$3.99 ,Marvel,"33,746"
2014,Batgirl,29,$2.99 ,DC,"33,648"
2014,Fantastic Four,7,$3.99 ,Marvel,"33,648"
2014,Fantastic Four,5,$4.99 ,Marvel,"33,571"
2014,Sinestro,7,$2.99 ,DC,"33,549"
2014,Superman,29,$2.99 ,DC,"33,517"
2014,Captain America,24,$3.99 ,Marvel,"33,507"
2014,Hulk,6,$3.99 ,Marvel,"33,478"
2014,Daredevil,0.1,$4.99 ,Marvel,"33,469"
2014,X-Force,2,$3.99 ,Marvel,"33,460"
2014,Captain America,15,$3.99 ,Marvel,"33,417"
2014,Death of Wolverine Weapon X Program,2,$3.99 ,Marvel,"33,414"
2014,All New Invaders,2,$3.99 ,Marvel,"33,382"
2014,Aquaman,30,$2.99 ,DC,"33,342"
2014,Aquaman,36,$2.99 ,DC,"33,312"
2014,Wolverine and X-Men,6,$3.99 ,Marvel,"33,279"
2014,Ms Marvel,9,$2.99 ,Marvel,"33,217"
2014,Miles Morales Ultimate Spider-Man,6,$3.99 ,Marvel,"33,211"
2014,Fantastic Four,4,$3.99 ,Marvel,"33,204"
2014,Flash,29,$2.99 ,DC,"33,201"
2014,Indestructible Hulk,18.INH,$3.99 ,Marvel,"33,193"
2014,Inhuman,5,$3.99 ,Marvel,"33,186"
2014,Fantastic Four,6,$3.99 ,Marvel,"33,178"
2014,Amazing X-Men,12,$3.99 ,Marvel,"33,174"
2014,Silver Surfer,4,$3.99 ,Marvel,"33,171"
2014,Earth 2 Worlds End,5,$2.99 ,DC,"33,166"
2014,Green Lantern Corps,33,$2.99 ,DC,"33,160"
2014,Deadpools Art of War,3,$3.99 ,Marvel,"33,151"
2014,Wicked & Divine,2,$3.50 ,Image,"33,082"
2014,Magneto,6,$3.99 ,Marvel,"33,067"
2014,Aquaman,31,$2.99 ,DC,"33,061"
2014,Iron Patriot,1,$3.99 ,Marvel,"33,044"
2014,New 52 Futures End,31,$2.99 ,DC,"33,025"
2014,X-Men,20,$3.99 ,Marvel,"32,961"
2014,Justice League Dark,27,$3.99 ,DC,"32,959"
2014,New 52 Futures End,32,$2.99 ,DC,"32,878"
2014,Legendary Star Lord,6,$3.99 ,Marvel,"32,863"
2014,Green Lantern Corps,37,$2.99 ,DC,"32,860"
2014,New Suicide Squad,5,$2.99 ,DC,"32,834"
2014,Magneto,5,$3.99 ,Marvel,"32,803"
2014,Wonder Woman,27,$2.99 ,DC,"32,769"
2014,Original Sins,4,$3.99 ,Marvel,"32,726"
2014,Miles Morales Ultimate Spider-Man,7,$3.99 ,Marvel,"32,712"
2014,Wonder Woman,28,$2.99 ,DC,"32,710"
2014,Wolverine and X-Men,5,$3.99 ,Marvel,"32,709"
2014,Ms Marvel,8,$2.99 ,Marvel,"32,702"
2014,Aquaman,35,$2.99 ,DC,"32,684"
2014,Aquaman,34,$2.99 ,DC,"32,641"
2014,Daredevil,10,$3.99 ,Marvel,"32,634"
2014,Axis Revolutions,1,$3.99 ,Marvel,"32,598"
2014,Bucky Barnes Winter Soldier,2,$3.99 ,Marvel,"32,570"
2014,Avengers Undercover,1,$2.99 ,Marvel,"32,559"
2014,Nightcrawler,3,$3.99 ,Marvel,"32,530"
2014,Deadpool Draculas Gauntlet,6,$3.99 ,Marvel,"32,459"
2014,Moon Knight,8,$3.99 ,Marvel,"32,440"
2014,New 52 Futures End,34,$2.99 ,DC,"32,414"
2014,New 52 Futures End,33,$2.99 ,DC,"32,409"
2014,Daredevil,36,$2.99 ,Marvel,"32,405"
2014,Batgirl,30,$2.99 ,DC,"32,302"
2014,Daredevil,35,$2.99 ,Marvel,"32,282"
2014,Magneto,11,$3.99 ,Marvel,"32,265"
2014,Grayson Annual,1,$4.99 ,DC,"32,251"
2014,New 52 Futures End,35,$2.99 ,DC,"32,233"
2014,Star Wars,13,$2.99 ,Dark Horse,"32,211"
2014,Wayward,1,$3.50 ,Image,"32,201"
2014,Axis Carnage,2,$3.99 ,Marvel,"32,196"
2014,Punisher,3,$3.99 ,Marvel,"32,156"
2014,Loki Agent of Asgard,2,$2.99 ,Marvel,"32,063"
2014,All New Ghost Rider,2,$3.99 ,Marvel,"31,974"
2014,Magneto,9,$3.99 ,Marvel,"31,912"
2014,Justice League United,7,$3.99 ,DC,"31,904"
2014,Axis Hobgoblin,1,$3.99 ,Marvel,"31,895"
2014,Wonder Woman,29,$2.99 ,DC,"31,852"
2014,Earth 2 Worlds End,6,$2.99 ,DC,"31,803"
2014,Black Widow,3,$3.99 ,Marvel,"31,763"
2014,Earth 2,28,$2.99 ,DC,"31,739"
2014,Cyclops,2,$3.99 ,Marvel,"31,713"
2014,Low,2,$3.50 ,Image,"31,703"
2014,Wonder Woman,30,$2.99 ,DC,"31,669"
2014,Gotham Academy,2,$2.99 ,DC,"31,562"
2014,X-Men,21,$3.99 ,Marvel,"31,560"
2014,Green Lantern Corps,27,$2.99 ,DC,"31,555"
2014,Savage Hulk,2,$3.99 ,Marvel,"31,554"
2014,Magneto,7,$3.99 ,Marvel,"31,532"
2014,Indestructible Hulk,19,$3.99 ,Marvel,"31,512"
2014,Sinestro,8,$2.99 ,DC,"31,509"
2014,Deadpool Draculas Gauntlet,7,$3.99 ,Marvel,"31,484"
2014,Amazing X-Men,14,$3.99 ,Marvel,"31,468"
2014,Thanos A God Up There Listening,2,$3.99 ,Marvel,"31,462"
2014,Miles Morales Ultimate Spider-Man,8,$3.99 ,Marvel,"31,448"
2014,Magneto,10,$3.99 ,Marvel,"31,444"
2014,Sensation Comics Featuring Wonder Woman,1,$3.99 ,DC,"31,440"
2014,Sinestro,3,$2.99 ,DC,"31,432"
2014,Silver Surfer,5,$3.99 ,Marvel,"31,428"
2014,Star Wars,14,$2.99 ,Dark Horse,"31,421"
2014,Daredevil,11,$3.99 ,Marvel,"31,382"
2014,Batgirl,31,$2.99 ,DC,"31,369"
2014,Iron Man,24,$3.99 ,Marvel,"31,340"
2014,Arkham Manor,2,$2.99 ,DC,"31,277"
2014,Wonder Woman,31,$2.99 ,DC,"31,244"
2014,Aquaman,37,$2.99 ,DC,"31,198"
2014,Avengers World,5,$3.99 ,Marvel,"31,195"
2014,Wolverine,13,$3.99 ,Marvel,"31,177"
2014,Thanos A God Up There Listening,3,$3.99 ,Marvel,"31,144"
2014,All New Ultimates,1,$3.99 ,Marvel,"31,094"
2014,Turok Dinosaur Hunter,1,$3.99 ,Dynamite,"31,061"
2014,Earth 2 Worlds End,7,$2.99 ,DC,"31,042"
2014,Inhuman,6,$3.99 ,Marvel,"31,021"
2014,Savage Wolverine,14.NOW,$3.99 ,Marvel,"31,006"
2014,Captain America,23,$3.99 ,Marvel,"30,914"
2014,Inhumanity Spider-Man,1,$3.99 ,Marvel,"30,877"
2014,Fantastic Four,8,$3.99 ,Marvel,"30,840"
2014,Justice League 3000,4,$2.99 ,DC,"30,796"
2014,Rai,1,$3.99 ,Valiant,"30,790"
2014,Mighty Avengers,10,$3.99 ,Marvel,"30,657"
2014,Iron Man,20,$3.99 ,Marvel,"30,592"
2014,Mighty Avengers,5.INH,$3.99 ,Marvel,"30,580"
2014,Iron Man,20.INH,$3.99 ,Marvel,"30,549"
2014,Fade Out,2,$3.50 ,Image,"30,533"
2014,All New X-Factor,3,$3.99 ,Marvel,"30,472"
2014,Inhuman,7,$3.99 ,Marvel,"30,413"
2014,Thunderbolts,20.NOW,$2.99 ,Marvel,"30,394"
2014,Wolverine and X-Men,7,$3.99 ,Marvel,"30,391"
2014,Magneto,12,$3.99 ,Marvel,"30,387"
2014,She-Hulk,2,$2.99 ,Marvel,"30,387"
2014,Captain America,21,$3.99 ,Marvel,"30,382"
2014,Captain America,20,$3.99 ,Marvel,"30,369"
2014,Star Wars,15,$2.99 ,Dark Horse,"30,322"
2014,Earth 2 Worlds End,8,$2.99 ,DC,"30,292"
2014,Ms Marvel,10,$2.99 ,Marvel,"30,282"
2014,Earth 2,29,$2.99 ,DC,"30,273"
2014,X-Men,22,$3.99 ,Marvel,"30,200"
2014,Magneto,8,$3.99 ,Marvel,"30,167"
2014,Indestructible Hulk,20,$3.99 ,Marvel,"30,146"
2014,Transformers Vs. G.I. Joe,1,$3.99 ,IDW,"30,142"
2014,East of West,9,$3.50 ,Image,"30,032"
2014,Thanos A God Up There Listening,4,$3.99 ,Marvel,"29,982"
2014,Captain Marvel,2,$3.99 ,Marvel,"29,916"
2014,Iron Fist Living Weapon,3,$3.99 ,Marvel,"29,894"
2014,Loki Agent of Asgard,3,$2.99 ,Marvel,"29,864"
2014,Justice League Dark,28,$3.99 ,DC,"29,808"
2014,Wolverine and X-Men,8,$3.99 ,Marvel,"29,754"
2014,X-Force,3,$3.99 ,Marvel,"29,744"
2014,Green Lantern Corps,34,$2.99 ,DC,"29,691"
2014,Iron Man,25,$3.99 ,Marvel,"29,672"
2014,Batgirl Annual,2,$4.99 ,DC,"29,661"
2014,Scarlet Spiders,2,$3.99 ,Marvel,"29,628"
2014,Secret Origins,3,$4.99 ,DC,"29,611"
2014,Iron Man,21,$3.99 ,Marvel,"29,553"
2014,Cataclysm Ultimates Last Stand,3,$3.99 ,Marvel,"29,532"
2014,Birthright,1,$2.99 ,Image,"29,499"
2014,Wicked & Divine,3,$3.50 ,Image,"29,472"
2014,She-Hulk,3,$2.99 ,Marvel,"29,451"
2014,Southern Bastards,2,$3.50 ,Image,"29,448"
2014,Star Wars,16,$2.99 ,Dark Horse,"29,419"
2014,Black Widow,4,$3.99 ,Marvel,"29,384"
2014,Death of Wolverine Weapon X Program,3,$3.99 ,Marvel,"29,355"
2014,Survive,0,$3.99 ,Marvel,"29,345"
2014,Afterlife With Archie,5,$2.99 ,Archie,"29,343"
2014,Green Lantern Corps,28,$2.99 ,DC,"29,320"
2014,Spread,1,$3.50 ,Image,"29,300"
2014,Trees,2,$2.99 ,Image,"29,266"
2014,Wolverine and X-Men,9,$3.99 ,Marvel,"29,223"
2014,Batman Black & White,5,$4.99 ,DC,"29,099"
2014,Sinestro,4,$2.99 ,DC,"29,082"
2014,Original Sins,5,$3.99 ,Marvel,"29,027"
2014,Green Lantern Corps,31,$2.99 ,DC,"29,017"
2014,Iron Man,22,$3.99 ,Marvel,"28,996"
2014,Avengers World,6,$3.99 ,Marvel,"28,978"
2014,All New Ghost Rider,3,$3.99 ,Marvel,"28,963"
2015,Star Wars†,1,$4.99 ,Marvel,"1,073,027"
2015,Secret Wars,1,$4.99 ,Marvel,"550,467"
2015,Bravest Warriors Tales Holo John†,1,$4.99 ,Boom,"502,964"
2015,Orphan Black†,1,$3.99 ,IDW,"502,023"
2015,Dark Knight III Master Race,1,$5.99 ,DC,"449,099"
2015,Star Wars Vader Down,1,$4.99 ,Marvel,"410,620"
2015,Darth Vader,1,$4.99 ,Marvel,"315,578"
2015,Spider-Gwen,1,$3.99 ,Marvel,"288,648"
2015,Invincible Iron Man,1,$3.99 ,Marvel,"282,432"
2015,Princess Leia,1,$3.99 ,Marvel,"271,019"
2015,Deadpool,1,$4.99 ,Marvel,"261,805"
2015,Amazing Spider-Man,1,$5.99 ,Marvel,"247,633"
2015,Secret Wars,2,$4.99 ,Marvel,"234,017"
2015,Secret Wars,3,$3.99 ,Marvel,"230,028"
2015,Secret Wars,4,$3.99 ,Marvel,"227,284"
2015,Star Wars,2,$3.99 ,Marvel,"219,689"
2015,Star Wars,4,$3.99 ,Marvel,"216,325"
2015,Star Wars: Shattered Empire,1,$3.99 ,Marvel,"215,191"
2015,Secret Wars,5,$3.99 ,Marvel,"207,173"
2015,Amazing Spider-Man Renew Your Vows,1,$3.99 ,Marvel,"206,499"
2015,Star Wars Lando,1,$3.99 ,Marvel,"200,431"
2015,Spider-Gwen,1,$3.99 ,Marvel,"198,751"
2015,Secret Wars,6,$3.99 ,Marvel,"193,241"
2015,Star Wars,3,$3.99 ,Marvel,"184,489"
2015,Secret Wars,7,$3.99 ,Marvel,"177,305"
2015,Civil War,1,$4.99 ,Marvel,"176,305"
2015,Secret Wars,8,$3.99 ,Marvel,"169,667"
2015,Star Wars,7,$3.99 ,Marvel,"165,182"
2015,Star Wars,6,$3.99 ,Marvel,"161,190"
2015,Dark Knight III Master Race,2,$5.99 ,DC,"158,188"
2015,Guardians Team-Up,1,$3.99 ,Marvel,"155,537"
2015,Star Wars,5,$3.99 ,Marvel,"155,043"
2015,Batman,40,$4.99 ,DC,"154,764"
2015,Doctor Strange,1,$4.99 ,Marvel,"149,752"
2015,Justice League of America,1,$5.99 ,DC,"148,624"
2015,Star Wars,8,$3.99 ,Marvel,"147,427"
2015,Batman,41,$3.99 ,DC,"145,305"
2015,Darth Vader,2,$3.99 ,Marvel,"143,350"
2015,Deadpools Secret Secret Wars,1,$4.99 ,Marvel,"142,372"
2015,Darth Vader,4,$3.99 ,Marvel,"141,505"
2015,Star Wars,13,$3.99 ,Marvel,"139,918"
2015,Star Wars,9,$3.99 ,Marvel,"138,153"
2015,Darth Vader,3,$3.99 ,Marvel,"136,212"
2015,Star Wars,10,$3.99 ,Marvel,"135,897"
2015,Extraordinary X-Men,1,$4.99 ,Marvel,"135,502"
2015,Batman Teenage Mutant Ninja Turtles,1,$3.99 ,DC,"134,526"
2015,All New All Different Avengers,1,$4.99 ,Marvel,"129,988"
2015,Old Man Logan,1,$4.99 ,Marvel,"129,100"
2015,Batman,39,$3.99 ,DC,"128,627"
2015,Convergence,1,$4.99 ,DC,"128,524"
2015,Batman,43,$3.99 ,DC,"127,996"
2015,Star Wars,11,$3.99 ,Marvel,"127,745"
2015,Batman,47,$3.99 ,DC,"127,201"
2015,Uncanny X-Men,600,$5.99 ,Marvel,"126,455"
2015,Star Wars,12,$3.99 ,Marvel,"125,138"
2015,Chewbacca,1,$3.99 ,Marvel,"123,800"
